pin,slack
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_34:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_34:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_34:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_34:IPB,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[3]:A,2778
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[3]:B,4300
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[3]:C,2114
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[3]:D,2333
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_1[3]:Y,2114
reg_apb_wrp_0/reg16x8_0/un1_data_out8_231_rs_RNILT5G:A,4984
reg_apb_wrp_0/reg16x8_0/un1_data_out8_231_rs_RNILT5G:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_231_rs_RNILT5G:C,4807
reg_apb_wrp_0/reg16x8_0/un1_data_out8_231_rs_RNILT5G:Y,4807
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[5]:A,3812
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[5]:B,6626
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[5]:C,2673
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[5]:D,2175
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[5]:Y,2175
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:Y,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_215_rs_RNI5OUS:A,5183
reg_apb_wrp_0/reg16x8_0/un1_data_out8_215_rs_RNI5OUS:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_215_rs_RNI5OUS:C,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_215_rs_RNI5OUS:Y,5024
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:CLK,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:D,7193
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:Q,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:SD,
reg_apb_wrp_0/reg16x8_0/mem_5_[4]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:CLK,4852
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:D,6926
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:Q,4852
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:SD,
reg_apb_wrp_0/reg16x8_0/mem_9_[7]:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_279:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_56_set_RNIQBFK:A,5061
reg_apb_wrp_0/reg16x8_0/un1_data_out8_56_set_RNIQBFK:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_56_set_RNIQBFK:C,4893
reg_apb_wrp_0/reg16x8_0/un1_data_out8_56_set_RNIQBFK:Y,4893
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:IPB,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:IPB,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_22:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_22:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_22:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_22:IPB,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[14]:A,3860
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[14]:B,7792
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[14]:C,2519
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[14]:D,2880
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[14]:Y,2519
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:CLK,6053
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:Q,6053
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_36_set:SLn,
reg_apb_wrp_0/reg16x8_0/mem_14__RNI44NB[1]:A,5106
reg_apb_wrp_0/reg16x8_0/mem_14__RNI44NB[1]:B,
reg_apb_wrp_0/reg16x8_0/mem_14__RNI44NB[1]:C,4938
reg_apb_wrp_0/reg16x8_0/mem_14__RNI44NB[1]:Y,4938
FCCC_0/CCC_INST/IP_INTERFACE_3:A,
FCCC_0/CCC_INST/IP_INTERFACE_3:B,
FCCC_0/CCC_INST/IP_INTERFACE_3:C,
FCCC_0/CCC_INST/IP_INTERFACE_3:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_3:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_3:IPC,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_12:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_12:B,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_12:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_12:Y,4845
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_23:EN,
FCCC_0/CCC_INST/IP_INTERFACE_2:A,
FCCC_0/CCC_INST/IP_INTERFACE_2:B,
FCCC_0/CCC_INST/IP_INTERFACE_2:C,
FCCC_0/CCC_INST/IP_INTERFACE_2:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_2:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_2:IPC,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_0[5]:A,2175
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_0[5]:B,5407
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_0[5]:Y,2175
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_106:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_106:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_106:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_106:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:CLK,4888
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:Q,4888
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_103_set:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:IPB,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[22]:A,3824
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[22]:B,7756
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[22]:C,2484
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[22]:D,2845
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[22]:Y,2484
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:CLK,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:D,7117
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:Q,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:SD,
reg_apb_wrp_0/reg16x8_0/mem_11_[5]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_136_rs:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_14:EN,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:IPB,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_34:B,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_34:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_181:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_181:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_181:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_181:Y,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_156:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_156:B,4816
reg_apb_wrp_0/reg16x8_0/un1_data_out8_156:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_156:Y,4816
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[20]:A,2767
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[20]:B,2508
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[20]:C,6752
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[20]:D,4422
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[20]:Y,2508
reg_apb_wrp_0/reg16x8_0/un1_data_out8_134:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_134:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_134:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_134:Y,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_235:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_235:B,4758
reg_apb_wrp_0/reg16x8_0/un1_data_out8_235:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_235:Y,4758
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:ADn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:ALn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:CLK,7761
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:D,7260
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:EN,2693
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:LAT,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:Q,7761
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:SD,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[21]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_set_RNIU3D21:A,6053
reg_apb_wrp_0/reg16x8_0/un1_data_out8_set_RNIU3D21:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_set_RNIU3D21:C,5922
reg_apb_wrp_0/reg16x8_0/un1_data_out8_set_RNIU3D21:Y,5922
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_218_rs:SLn,
reg_apb_wrp_0/reg16x8_0/mem_7__1_sqmuxa_0_a3_0_a3:A,3299
reg_apb_wrp_0/reg16x8_0/mem_7__1_sqmuxa_0_a3_0_a3:B,4774
reg_apb_wrp_0/reg16x8_0/mem_7__1_sqmuxa_0_a3_0_a3:Y,3299
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:CLK,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:D,7136
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:Q,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:SD,
reg_apb_wrp_0/reg16x8_0/mem_5_[0]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_5:A,
FCCC_0/CCC_INST/IP_INTERFACE_5:B,
FCCC_0/CCC_INST/IP_INTERFACE_5:C,
FCCC_0/CCC_INST/IP_INTERFACE_5:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_5:IPC,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[26]:A,3914
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[26]:B,7846
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[26]:C,2577
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[26]:D,2949
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[26]:Y,2577
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_83:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_83:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_83:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_83:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_140_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10:B,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10:Y,4845
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_188:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_188:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_188:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_188:IPA,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:B,6777
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:C,7040
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:IPB,6777
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:IPC,7040
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:CLK,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:Q,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_115_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:CLK,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:Q,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:IPA,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_85:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_85:B,4780
reg_apb_wrp_0/reg16x8_0/un1_data_out8_85:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_85:Y,4780
GPIO_OUT_1_obuf[6]/U0/U_IOOUTFF:A,
GPIO_OUT_1_obuf[6]/U0/U_IOOUTFF:Y,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_233_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_64:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_64:B,4787
reg_apb_wrp_0/reg16x8_0/un1_data_out8_64:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_64:Y,4787
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_25:CLK,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_25:IPCLKn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:CLK,6053
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:Q,6053
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_120_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_197_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_76_set_RNIRUK01:A,5029
reg_apb_wrp_0/reg16x8_0/un1_data_out8_76_set_RNIRUK01:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_76_set_RNIRUK01:C,4852
reg_apb_wrp_0/reg16x8_0/un1_data_out8_76_set_RNIRUK01:Y,4852
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:CLK,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:D,7136
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:Q,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:SD,
reg_apb_wrp_0/reg16x8_0/mem_11_[0]:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_8:B,6843
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_8:C,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_8:IPB,6843
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_8:IPC,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_22:B,6940
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_22:C,4411
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_22:IPB,6940
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_22:IPC,4411
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_3_0[5]:A,4386
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_3_0[5]:B,6837
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_3_0[5]:C,3864
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_3_0[5]:D,3750
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3_3_0[5]:Y,3750
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_131_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_194_rs:LAT,
